,Full  Tank Level (ft.),Full  Capacity (mcft),Level  (ft),Level  (ft).1,Storage  (Mcft),Inflow  (cusecs),Outflow (cusecs),Rainfall (mm),Storage as on same day last year (mcft),date
0,64.50,881,59.08,59.08,525.00,23,0,54,38.00,22/06/2008
0,64.50,881,59.08,59.08,525.00,0,0,0,38.00,23/06/2008
0,64.50,881,59.05,59.05,523.00,0,0,0,38.00,24/06/2008
0,64.50,881,59.00,59.00,520.00,0,0,0,38.00,25/06/2008
0,64.50,881,58.96,58.96,518.00,0,0,4,37.00,26/06/2008
0,64.50,881,58.94,58.94,517.00,0,0,2,37.00,27/06/2008
0,64.50,881,58.92,58.92,516.00,0,0,27,37.00,28/06/2008
0,64.50,881,58.92,58.92,516.00,0,0,19,37.00,29/06/2008
0,64.50,881,58.90,58.90,515.00,0,0,0,37.00,30/06/2008
0,64.50,881,58.88,58.88,514.00,0,0,0,37.00,01/07/2008
0,64.50,881,58.86,58.86,513.00,0,0,12,37.00,02/07/2008
0,64.50,881,58.85,58.85,512.00,0,0,0,37.00,03/07/2008
0,64.50,881,58.83,58.83,511.00,0,0,3,36.00,04/07/2008
0,64.50,881,58.81,58.81,510.00,0,0,0,36.00,05/07/2008
0,64.50,881,58.77,58.77,508.00,0,0,0,37.00,06/07/2008
0,64.50,881,58.74,58.74,507.00,0,0,0,37.00,07/07/2008
0,64.50,881,58.72,58.72,506.00,0,0,0,37.00,08/07/2008
0,64.50,881,58.68,58.68,504.00,0,0,0,37.00,09/07/2008
0,64.50,881,58.67,58.67,503.00,0,0,38,37.00,10/07/2008
0,64.50,881,58.65,58.65,502.00,0,0,0,39.00,11/07/2008
0,64.50,881,58.62,58.62,500.00,0,0,0,40.00,12/07/2008
0,64.50,881,58.58,58.58,498.00,0,0,0,45.00,13/07/2008
0,64.50,881,58.53,58.53,495.00,0,0,0,46.00,14/07/2008
0,64.50,881,58.47,58.47,492.00,0,0,0,46.00,15/07/2008
0,64.50,881,58.41,58.41,489.00,0,0,0,47.00,16/07/2008
0,64.50,881,58.35,58.35,486.00,0,0,0,47.00,17/07/2008
0,64.50,881,58.07,58.07,471.00,0,150,0,47.00,18/07/2008
0,64.50,881,57.81,57.81,458.00,0,150,3,47.00,19/07/2008
0,64.50,881,57.55,57.55,445.00,0,150,0,47.00,20/07/2008
0,64.50,881,57.29,57.29,432.00,0,150,0,47.00,21/07/2008
0,64.50,881,57.02,57.02,419.00,0,150,0,50.00,22/07/2008
0,64.50,881,56.77,56.77,406.00,0,150,0,50.00,23/07/2008
0,64.50,881,56.47,56.47,393.00,0,150,0,50.00,24/07/2008
0,64.50,881,56.19,56.19,380.00,0,150,2,50.00,25/07/2008
0,64.50,881,55.91,55.91,367.00,0,150,0,50.00,26/07/2008
0,64.50,881,55.62,55.62,354.00,0,150,3,50.00,27/07/2008
0,64.50,881,55.32,55.32,341.00,0,150,2,50.00,28/07/2008
0,64.50,881,55.03,55.03,328.00,0,150,16,51.00,29/07/2008
0,64.50,881,54.73,54.73,315.00,0,150,0,52.00,30/07/2008
0,64.50,881,54.42,54.42,302.00,0,150,2,53.00,31/07/2008
0,64.50,881,54.10,54.10,289.00,0,150,0,56.00,01/08/2008
0,64.50,881,53.78,53.78,276.00,0,150,0,58.00,02/08/2008
0,64.50,881,53.46,53.46,263.00,0,150,0,58.00,03/08/2008
0,64.50,881,53.12,53.12,250.00,0,150,0,58.00,04/08/2008
0,64.50,881,52.78,52.78,237.00,0,150,0,58.00,05/08/2008
0,64.50,881,52.42,52.42,224.00,0,150,0,58.00,06/08/2008
0,64.50,881,52.07,52.07,211.00,0,150,0,58.00,07/08/2008
0,64.50,881,51.68,51.68,198.00,0,150,0,58.00,08/08/2008
0,64.50,881,51.31,51.31,185.00,0,150,3,58.00,09/08/2008
0,64.50,881,51.25,51.25,183.00,0,0,0,58.00,10/08/2008
0,64.50,881,51.20,51.20,181.00,0,0,6,58.00,11/08/2008
0,64.50,881,51.14,51.14,179.00,0,0,0,58.00,12/08/2008
0,64.50,881,51.11,51.11,178.00,0,0,0,58.00,13/08/2008
0,64.50,881,51.08,51.08,177.00,0,0,2,57.00,14/08/2008
0,64.50,881,51.05,51.05,176.00,0,0,0,57.00,15/08/2008
0,64.50,881,51.02,51.02,175.00,0,0,0,57.00,16/08/2008
0,64.50,881,50.99,50.99,174.00,0,0,0,57.00,17/08/2008
0,64.50,881,50.97,50.97,173.00,0,0,7,57.00,18/08/2008
0,64.50,881,50.93,50.93,172.00,0,0,0,57.00,19/08/2008
0,64.50,881,51.00,51.00,174.00,23,0,56,57.00,20/08/2008
0,64.50,881,51.23,51.23,182.00,93,0,0,57.00,21/08/2008
0,64.50,881,51.30,51.30,191.00,104,0,22,57.00,22/08/2008
0,64.50,881,51.56,51.56,193.00,0,0,0,61.00,23/08/2008
0,64.50,881,51.67,51.67,197.00,46,0,6,61.00,24/08/2008
0,64.50,881,51.67,51.67,197.00,0,0,0,61.00,25/08/2008
0,64.50,881,51.67,51.67,197.00,0,0,0,64.00,26/08/2008
0,64.50,881,51.67,51.67,197.00,0,0,0,64.00,27/08/2008
0,64.50,881,51.67,51.67,197.00,0,0,0,64.00,28/08/2008
0,64.50,881,51.67,51.67,197.00,0,0,0,64.00,29/08/2008
0,64.50,881,51.67,51.67,197.00,0,0,0,66.00,30/08/2008
0,64.50,881,51.67,51.67,197.00,0,0,0,68.00,31/08/2008
0,64.50,881,51.29,51.29,184.00,0,150,0,68.00,01/09/2008
0,64.50,881,50.94,50.94,172.00,0,150,17,68.00,02/09/2008
0,64.50,881,50.58,50.58,161.00,0,127,0,68.00,03/09/2008
0,64.50,881,50.17,50.17,148.00,0,150,0,68.00,04/09/2008
0,64.50,881,49.74,49.74,135.00,0,150,0,68.00,05/09/2008
0,64.50,881,49.28,49.28,122.00,0,150,0,72.00,06/09/2008
0,64.50,881,49.00,49.00,114.00,0,93,11,72.00,07/09/2008
0,64.50,881,48.70,48.70,106.00,0,93,2,75.00,08/09/2008
0,64.50,881,48.43,48.43,99.00,0,81,0,80.00,09/09/2008
0,64.50,881,48.15,48.15,92.00,0,81,4,85.00,10/09/2008
0,64.50,881,47.87,47.87,85.00,0,81,9,90.00,11/09/2008
0,64.50,881,47.71,47.71,81.00,0,46,3,95.00,12/09/2008
0,64.50,881,47.62,47.62,79.00,0,23,0,100.00,13/09/2008
0,64.50,881,47.58,47.58,78.00,0,12,0,105.00,14/09/2008
0,64.50,881,47.54,47.54,77.00,0,12,14,110.00,15/09/2008
0,64.50,881,47.49,47.49,76.00,0,12,0,115.00,16/09/2008
0,64.50,881,47.49,47.49,76.00,0,0,0,119.00,17/09/2008
0,64.50,881,47.49,47.49,76.00,0,0,0,123.00,18/09/2008
0,64.50,881,47.45,47.45,75.00,0,0,0,126.00,19/09/2008
0,64.50,881,47.45,47.45,75.00,0,0,0,128.00,20/09/2008
0,64.50,881,47.45,47.45,75.00,0,0,0,128.00,21/09/2008
0,64.50,881,47.45,47.45,75.00,0,0,0,128.00,22/09/2008
0,64.50,881,47.45,47.45,75.00,0,0,0,128.00,23/09/2008
0,64.50,881,47.45,47.45,75.00,0,0,0,128.00,24/09/2008
0,64.50,881,48.07,48.07,90.00,174,0,50,128.00,25/09/2008
0,64.50,881,48.27,48.27,95.00,58,0,2,128.00,26/09/2008
0,64.50,881,48.27,48.27,95.00,0,0,0,128.00,27/09/2008
0,64.50,881,48.27,48.27,95.00,0,0,0,128.00,28/09/2008
0,64.50,881,48.27,48.27,95.00,0,0,0,128.00,29/09/2008
0,64.50,881,48.35,48.35,97.00,23,0,34,130.00,30/09/2008
0,64.50,881,48.35,48.35,97.00,0,0,0,130.00,01/10/2008
0,64.50,881,48.35,48.35,97.00,0,0,0,135.00,02/10/2008
0,64.50,881,48.35,48.35,97.00,0,0,0,140.00,03/10/2008
0,64.50,881,48.43,48.43,99.00,23,0,27,145.00,04/10/2008
0,64.50,881,48.43,48.43,99.00,0,0,0,150.00,05/10/2008
0,64.50,881,48.43,48.43,99.00,0,0,0,154.00,06/10/2008
0,64.50,881,48.43,48.43,99.00,0,0,0,158.00,07/10/2008
0,64.50,881,48.43,48.43,99.00,0,0,0,162.00,08/10/2008
0,64.50,881,48.43,48.43,99.00,0,0,0,166.00,09/10/2008
0,64.50,881,48.39,48.39,98.00,0,0,0,170.00,10/10/2008
0,64.50,881,48.39,48.39,98.00,0,0,0,172.00,11/10/2008
0,64.50,881,48.39,48.39,98.00,0,0,3,174.00,12/10/2008
0,64.50,881,48.87,48.87,111.00,150,0,42,176.00,13/10/2008
0,64.50,881,49.21,49.21,120.00,104,0,13,178.00,14/10/2008
0,64.50,881,49.25,49.25,121.00,12,0,0,180.00,15/10/2008
0,64.50,881,49.25,49.25,121.00,0,0,4,182.00,16/10/2008
0,64.50,881,49.28,49.28,122.00,12,0,6,184.00,17/10/2008
0,64.50,881,49.35,49.35,124.00,23,0,13,186.00,18/10/2008
0,64.50,881,49.39,49.39,125.00,12,0,6,188.00,19/10/2008
0,64.50,881,49.64,49.64,132.00,81,0,27,190.00,20/10/2008
0,64.50,881,51.17,51.17,180.00,556,0,112,192.00,21/10/2008
0,64.50,881,52.04,52.04,210.00,347,0,7,194.00,22/10/2008
0,64.50,881,53.31,53.31,257.00,544,0,40,196.00,23/10/2008
0,64.50,881,53.85,53.85,279.00,255,0,0,202.00,24/10/2008
0,64.50,881,54.61,54.61,310.00,359,0,68,207.00,25/10/2008
0,64.50,881,54.85,54.85,320.00,116,0,0,209.00,26/10/2008
0,64.50,881,54.94,54.94,324.00,46,0,0,212.00,27/10/2008
0,64.50,881,54.97,54.97,325.00,12,0,0,216.00,28/10/2008
0,64.50,881,54.97,54.97,325.00,0,0,0,232.00,29/10/2008
0,64.50,881,54.97,54.97,325.00,0,0,0,342.00,30/10/2008
0,64.50,881,54.97,54.97,325.00,0,0,0,387.00,31/10/2008
0,64.50,881,54.97,54.97,325.00,0,0,0,431.00,01/11/2008
0,64.50,881,54.97,54.97,325.00,0,0,0,462.00,02/11/2008
0,64.50,881,54.97,54.97,325.00,0,0,0,478.00,03/11/2008
0,64.50,881,54.97,54.97,325.00,0,0,0,496.00,04/11/2008
0,64.50,881,54.97,54.97,325.00,0,0,0,529.00,05/11/2008
0,64.50,881,54.97,54.97,325.00,0,0,0,548.00,06/11/2008
0,64.50,881,54.97,54.97,325.00,0,0,0,562.00,07/11/2008
0,64.50,881,54.97,54.97,325.00,0,0,0,574.00,08/11/2008
0,64.50,881,54.97,54.97,325.00,0,0,0,584.00,09/11/2008
0,64.50,881,54.97,54.97,325.00,0,0,0,594.00,10/11/2008
0,64.50,881,54.97,54.97,325.00,0,0,12,597.00,11/11/2008
0,64.50,881,54.97,54.97,325.00,0,0,0,600.00,12/11/2008
0,64.50,881,54.94,54.94,324.00,0,0,5,602.00,13/11/2008
0,64.50,881,54.94,54.94,324.00,0,0,0,603.00,14/11/2008
0,64.50,881,54.94,54.94,324.00,0,0,0,604.00,15/11/2008
0,64.50,881,55.09,55.09,331.00,81,0,55,605.00,16/11/2008
0,64.50,881,55.14,55.14,333.00,23,0,0,606.00,17/11/2008
0,64.50,881,55.19,55.19,335.00,23,0,0,607.00,18/11/2008
0,64.50,881,55.19,55.19,335.00,0,0,0,608.00,19/11/2008
0,64.50,881,55.19,55.19,335.00,0,0,0,611.00,20/11/2008
0,64.50,881,55.19,55.19,335.00,0,0,0,628.00,21/11/2008
0,64.50,881,55.40,55.40,345.00,116.00,0,65,636.00,22/11/2008
0,64.50,881,55.76,55.76,360.00,174.00,0,26,644.00,23/11/2008
0,64.50,881,56.02,56.02,372.00,139.00,0,12,651.00,24/11/2008
0,64.50,881,56.39,56.39,389.00,197.00,0,0,653.00,25/11/2008
0,64.50,881,56.59,56.59,398.00,104,0,32,655.00,26/11/2008
0,64.50,881,57.77,57.77,456.00,671,0,95,656.00,27/11/2008
0,64.50,881,60.56,60.56,609.00,1771,0,136,657.00,28/11/2008
0,64.50,881,63.02,63.02,765.00,1806,0,82,658.00,29/11/2008
0,64.50,881,64.43,64.43,871.00,1227,0,25,659.00,30/11/2008
0,64.50,881,64.50,64.50,881.00,0,0,7,660.00,01/12/2008
0,64.50,881,64.50,64.50,881.00,0,0,0,661.00,02/12/2008
0,64.50,881,64.50,64.50,881.00,0,0,0,662.00,03/12/2008
0,64.50,881,64.50,64.50,881.00,0,0,0,663.00,04/12/2008
0,64.50,881,64.50,64.50,881.00,0,0,0,664.00,05/12/2008
0,64.50,881,64.50,64.50,881.00,0,0,0,665.00,06/12/2008
0,64.50,881,64.50,64.50,881.00,0,0,0,666.00,07/12/2008
0,64.50,881,64.50,64.50,881.00,0,0,0,667.00,08/12/2008
0,64.50,881,64.50,64.50,881.00,0,0,2,668.00,09/12/2008
0,64.50,881,64.50,64.50,881.00,0,0,2,669.00,10/12/2008
0,64.50,881,64.50,64.50,881.00,0,0,0,670.00,11/12/2008
0,64.50,881,64.50,64.50,881.00,0,0,0,671.00,12/12/2008
0,64.50,881,64.50,64.50,881.00,0,0,0,672.00,13/12/2008
0,64.50,881,64.50,64.50,881.00,0,0,0,673.00,14/12/2008
0,64.50,881,64.50,64.50,881.00,0,0,0,674.00,15/12/2008
0,64.50,881,64.50,64.50,881.00,0,0,0,675.00,16/12/2008
0,64.50,881,64.50,64.50,881.00,0,0,0,676.00,17/12/2008
0,64.50,881,64.50,64.50,881.00,0,0,0,677.00,18/12/2008
0,64.50,881,64.50,64.50,881.00,0,0,0,694.00,19/12/2008
0,64.50,881,64.50,64.50,881.00,0,0,0,821.00,20/12/2008
0,64.50,881,64.50,64.50,881.00,0,0,0,881.00,21/12/2008
0,64.50,881,64.50,64.50,881.00,0,0,0,881.00,22/12/2008
0,64.50,881,64.50,64.50,881.00,0,0,0,881.00,23/12/2008
0,64.50,881,64.50,64.50,881.00,0,0,0,867.00,24/12/2008
0,64.50,881,64.50,64.50,881.00,0,0,0,840.00,25/12/2008
0,64.50,881,64.50,64.50,881.00,0,0,0,840.00,26/12/2008
0,64.50,881,64.50,64.50,881.00,0,0,0,856.00,27/12/2008
0,64.50,881,64.50,64.50,881.00,0,0,0,875.00,28/12/2008
0,64.50,881,64.49,64.49,880.00,0,0,0,881.00,29/12/2008
0,64.50,881,64.48,64.48,878.00,0,0,0,881.00,30/12/2008
0,64.50,881,64.46,64.46,875.00,0,0,0,881.00,31/12/2008
0,64.50,881,64.44,64.44,872.00,0,0,0,881.00,01/01/2009
0,64.50,881,64.42,64.42,869.00,0,0,0,880.00,02/01/2009
0,64.50,881,64.40,64.40,867.00,0,0,0,878.00,03/01/2009
0,64.50,881,64.37,64.37,862.00,0,0,0,881.00,04/01/2009
0,64.50,881,64.34,64.34,858.00,0,0,0,881.00,05/01/2009
0,64.50,881,64.31,64.31,854.00,0,0,0,881.00,06/01/2009
0,64.50,881,64.27,64.27,850.00,0,0,0,881.00,07/01/2009
0,64.50,881,64.22,64.22,847.00,0,0,2,881.00,08/01/2009
0,64.50,881,64.18,64.18,844.00,0,0,0,881.00,09/01/2009
0,64.50,881,64.13,64.13,841.00,0,0,0,881.00,10/01/2009
0,64.50,881,64.09,64.09,838.00,0,0,0,881.00,11/01/2009
0,64.50,881,64.04,64.04,835.00,0,0,0,881.00,12/01/2009
0,64.50,881,64.00,64.00,832.00,0,0,0,881.00,13/01/2009
0,64.50,881,63.96,63.96,829.00,0,0,5,881.00,14/01/2009
0,64.50,881,63.93,63.93,826.00,0,0,0,881.00,15/01/2009
0,64.50,881,63.90,63.90,824.00,0,0,0,881.00,16/01/2009
0,64.50,881,63.86,63.86,821.00,0,0,0,881.00,17/01/2009
0,64.50,881,63.81,63.81,818.00,0,0,0,881.00,18/01/2009
0,64.50,881,63.77,63.77,815.00,0,0,0,881.00,19/01/2009
0,64.50,881,63.73,63.73,812.00,0,0,0,881.00,20/01/2009
0,64.50,881,63.68,63.68,809.00,0,0,0,881.00,21/01/2009
0,64.50,881,63.63,63.63,806.00,0,0,0,881.00,22/01/2009
0,64.50,881,63.59,63.59,803.00,0,0,0,881.00,23/01/2009
0,64.50,881,63.56,63.56,801.00,0,0,0,880.00,24/01/2009
0,64.50,881,63.51,63.51,798.00,0,0,0,878.00,25/01/2009
0,64.50,881,63.47,63.47,795.00,0,0,0,877.00,26/01/2009
0,64.50,881,63.42,63.42,792.00,0,0,0,875.00,27/01/2009
0,64.50,881,63.38,63.38,789.00,0,0,0,874.00,28/01/2009
0,64.50,881,63.33,63.33,786.00,0,0,0,872.00,29/01/2009
0,64.50,881,63.29,63.29,783.00,0,0,0,871.00,30/01/2009
0,64.50,881,63.24,63.24,780.00,0,0,0,869.00,31/01/2009
0,64.50,881,63.21,63.21,778.00,0,0,0,867.00,01/02/2009
0,64.50,881,63.18,63.18,776.00,0,0,0,865.00,02/02/2009
0,64.50,881,63.15,63.15,774.00,0,0,0,862.00,03/02/2009
0,64.50,881,63.12,63.12,772.00,0,0,0,859.00,04/02/2009
0,64.50,881,63.08,63.08,769.00,0,0,0,856.00,05/02/2009
0,64.50,881,63.05,63.05,767.00,0,0,0,853.00,06/02/2009
0,64.50,881,63.02,63.02,765.00,0,0,0,851.00,07/02/2009
0,64.50,881,62.99,62.99,763.00,0,0,0,849.00,08/02/2009
0,64.50,881,62.96,62.96,761.00,0,0,0,847.00,09/02/2009
0,64.50,881,62.93,62.93,759.00,0,0,0,845.00,10/02/2009
0,64.50,881,62.90,62.90,757.00,0,0,0,842.00,11/02/2009
0,64.50,881,62.87,62.87,755.00,0,0,0,839.00,12/02/2009
0,64.50,881,62.84,62.84,753.00,0,0,0,836.00,13/02/2009
0,64.50,881,62.79,62.79,750.00,0,0,0,833.00,14/02/2009
0,64.50,881,62.75,62.75,747.00,0,0,0,830.00,15/02/2009
0,64.50,881,62.70,62.70,744.00,0,0,0,828.00,16/02/2009
0,64.50,881,62.66,62.66,741.00,0,0,0,825.00,17/02/2009
0,64.50,881,62.61,62.61,738.00,0,0,0,822.00,18/02/2009
0,64.50,881,62.57,62.57,735.00,0,0,0,819.00,19/02/2009
0,64.50,881,62.52,62.52,732.00,0,0,0,816.00,20/02/2009
0,64.50,881,62.47,62.47,729.00,0,0,0,813.00,21/02/2009
0,64.50,881,62.43,62.43,726.00,0,0,0,810.00,22/02/2009
0,64.50,881,62.38,62.38,723.00,0,0,0,807.00,23/02/2009
0,64.50,881,62.34,62.34,720.00,0,0,0,804.00,24/02/2009
0,64.50,881,62.29,62.29,717.00,0,0,0,800.00,25/02/2009
0,64.50,881,62.24,62.24,714.00,0,0,0,797.00,26/02/2009
0,64.50,881,62.20,62.20,711.00,0,15,0,794.00,27/02/2009
0,64.50,881,62.15,62.15,708.00,0,15,0,791.00,28/02/2009
0,64.50,881,62.11,62.11,705.00,0,15,0,785.00,01/03/2009
0,64.50,881,62.06,62.06,702.00,0,15,0,782.00,02/03/2009
0,64.50,881,62.04,62.04,699.00,0,15,0,779.00,03/03/2009
0,64.50,881,61.97,61.97,696.00,0,15,0,776.00,04/03/2009
0,64.50,881,61.92,61.92,693.00,0,15,0,773.00,05/03/2009
0,64.50,881,61.87,61.87,690.00,0,15,0,770.00,06/03/2009
0,64.50,881,61.82,61.82,687.00,0,15,0,767.00,07/03/2009
0,64.50,881,61.76,61.76,684.00,0,15,0,764.00,08/03/2009
0,64.50,881,61.73,61.73,681.00,0,15,0,761.00,09/03/2009
0,64.50,881,61.69,61.69,678.00,0,15,0,758.00,10/03/2009
0,64.50,881,61.59,61.59,672.00,0,15,2,755.00,11/03/2009
0,64.50,881,61.54,61.54,669.00,0,15,0,752.00,12/03/2009
0,64.50,881,61.50,61.50,666.00,0,15,0,749.00,13/03/2009
0,64.50,881,61.45,61.45,663.00,0,15,0,753.00,14/03/2009
0,64.50,881,61.40,61.40,660.00,0,15,0,758.00,15/03/2009
0,64.50,881,61.35,61.35,657.00,0,15,0,758.00,16/03/2009
0,64.50,881,61.30,61.30,654.00,0,15,0,758.00,17/03/2009
0,64.50,881,61.25,61.25,651.00,0,15,0,758.00,18/03/2009
0,64.50,881,61.20,61.20,648.00,0,15,0,758.00,19/03/2009
0,64.50,881,61.17,61.17,646.00,0,15,0,758.00,20/03/2009
0,64.50,881,61.14,61.14,644.00,0,15,0,758.00,21/03/2009
0,64.50,881,61.10,61.10,642.00,0,15,0,764.00,22/03/2009
0,64.50,881,61.07,61.07,640.00,0,15,0,769.00,23/03/2009
0,64.50,881,61.04,61.04,638.00,0,15,0,769.00,24/03/2009
0,64.50,881,61.02,61.02,637.00,0,15,0,769.00,25/03/2009
0,64.50,881,60.99,60.99,635.00,0,15,0,768.00,26/03/2009
0,64.50,881,60.97,60.97,634.00,0,15,0,767.00,27/03/2009
0,64.50,881,60.94,60.94,632.00,0,15,0,766.00,28/03/2009
0,64.50,881,60.90,60.90,630.00,0,15,0,764.00,29/03/2009
0,64.50,881,60.87,60.87,628.00,0,15,0,761.00,30/03/2009
0,64.50,881,60.85,60.85,627.00,0,15,0,759.00,31/03/2009
0,64.50,881,60.82,60.82,625.00,0,15,0,756.00,01/04/2009
0,64.50,881,60.78,60.78,623.00,0,15,0,754.00,02/04/2009
0,64.50,881,60.74,60.74,621.00,0,15,0,752.00,03/04/2009
0,64.50,881,60.72,60.72,619.00,0,15,0,750.00,04/04/2009
0,64.50,881,60.69,60.69,617.00,0,15,0,748.00,05/04/2009
0,64.50,881,60.64,60.64,614.00,0,15,0,746.00,06/04/2009
0,64.50,881,60.59,60.59,611.00,0,15,0,744.00,07/04/2009
0,64.50,881,60.54,60.54,608.00,0,15,0,742.00,08/04/2009
0,64.50,881,60.49,60.49,605.00,0,15,0,740.00,09/04/2009
0,64.50,881,60.44,60.44,602.00,0,15,0,738.00,10/04/2009
0,64.50,881,60.39,60.39,599.00,0,15,0,736.00,11/04/2009
0,64.50,881,60.34,60.34,596.00,0,15,0,733.00,12/04/2009
0,64.50,881,60.28,60.28,593.00,0,15,0,730.00,13/04/2009
0,64.50,881,60.23,60.23,590.00,0,15,0,727.00,14/04/2009
0,64.50,881,60.18,60.18,587.00,0,15,0,724.00,15/04/2009
0,64.50,881,60.13,60.13,584.00,0,15,0,721.00,16/04/2009
0,64.50,881,60.08,60.08,581.00,0,15,0,718.00,17/04/2009
0,64.50,881,60.03,60.03,578.00,0,15,0,715.00,18/04/2009
0,64.50,881,59.98,59.98,575.00,0,15,0,712.00,19/04/2009
0,64.50,881,59.92,59.92,572.00,0,15,0,709.00,20/04/2009
0,64.50,881,59.87,59.87,569.00,0,15,0,706.00,21/04/2009
0,64.50,881,59.82,59.82,566.00,0,15,0,703.00,22/04/2009
0,64.50,881,59.77,59.77,563.00,0,15,0,700.00,23/04/2009
0,64.50,881,59.71,59.71,560.00,0,15,0,697.00,24/04/2009
0,64.50,881,59.66,59.66,557.00,0,15,0,694.00,25/04/2009
0,64.50,881,59.61,59.61,554.00,0,15,0,691.00,26/04/2009
0,64.50,881,59.56,59.56,551.00,0,15,0,688.00,27/04/2009
0,64.50,881,59.50,59.50,548.00,0,15,0,685.00,28/04/2009
0,64.50,881,59.45,59.45,545.00,0,15,0,682.00,29/04/2009
0,64.50,881,59.39,59.39,542.00,0,15,0,679.00,30/04/2009
0,64.50,881,59.34,59.34,539.00,0,15,0,676.00,01/05/2009
0,64.50,881,59.29,59.29,536.00,0,15,0,673.00,02/05/2009
0,64.50,881,59.23,59.23,533.00,0,15,0,670.00,03/05/2009
0,64.50,881,59.18,59.18,530.00,0,15,0,667.00,04/05/2009
0,64.50,881,59.12,59.12,527.00,0,15,0,664.00,05/05/2009
0,64.50,881,59.07,59.07,524.00,0,15,0,661.00,06/05/2009
0,64.50,881,58.88,58.88,514.00,0,150,0,658.00,07/05/2009
0,64.50,881,58.61,58.61,499.00,0,150,0,655.00,08/05/2009
0,64.50,881,58.32,58.32,484.00,0,150,0,652.00,09/05/2009
0,64.50,881,58.02,58.02,469.00,0,150,0,649.00,10/05/2009
0,64.50,881,57.76,57.76,454.00,0,150,0,646.00,11/05/2009
0,64.50,881,57.44,57.44,439.00,0,150,0,643.00,12/05/2009
0,64.50,881,57.12,57.12,424.00,0,150,0,640.00,13/05/2009
0,64.50,881,56.81,56.81,409.00,0,150,0,637.00,14/05/2009
0,64.50,881,56.50,56.50,394.00,0,150,0,634.00,15/05/2009
0,64.50,881,56.35,56.35,387.00,93,150,40,631.00,16/05/2009
0,64.50,881,56.00,56.00,371.00,0,150,0,628.00,17/05/2009
0,64.50,881,55.67,55.67,356.00,0,150,0,625.00,18/05/2009
0,64.50,881,55.34,55.34,342.00,0,150,5,622.00,19/05/2009
0,64.50,881,55.06,55.06,329.00,0,150,0,619.00,20/05/2009
0,64.50,881,54.73,54.73,315.00,0,150,0,616.00,21/05/2009
0,64.50,881,54.42,54.42,302.00,0,150,0,613.00,22/05/2009
0,64.50,881,54.11,54.11,289.00,0,150,0,610.00,23/05/2009
0,64.50,881,53.78,53.78,276.00,0,150,4,607.00,24/05/2009
0,64.50,881,53.46,53.46,263.00,0,150,0,604.00,25/05/2009
0,64.50,881,53.12,53.12,250.00,0,150,0,601.00,26/05/2009
0,64.50,881,52.78,52.78,237.00,0,150,0,598.00,27/05/2009
0,64.50,881,52.43,52.43,224.00,0,150,0,595.00,28/05/2009
0,64.50,881,52.07,52.07,211.00,0,150,0,592.00,29/05/2009
0,64.50,881,51.69,51.69,198.00,0,150,0,589.00,30/05/2009
0,64.50,881,51.32,51.32,185.00,0,150,0,586.00,31/05/2009
0,64.50,881,50.93,50.93,172.00,0,150,0,583.00,01/06/2009
0,64.50,881,50.52,50.52,159.00,0,150,0,580.00,02/06/2009
0,64.50,881,50.10,50.10,146.00,0,150,0,577.00,03/06/2009
0,64.50,881,49.66,49.66,133.00,0,150,0,574.00,04/06/2009
0,64.50,881,49.21,49.21,120.00,0,150,0,571.00,05/06/2009
0,64.50,881,48.73,48.73,107.00,0,150,0,568.00,06/06/2009
0,64.50,881,48.31,48.31,96.00,0,120,0,565.00,07/06/2009
0,64.50,881,48.11,48.11,91.00,0,50,0,562.00,08/06/2009
0,64.50,881,48.00,48.00,88.00,0,23,0,559.00,09/06/2009
0,64.50,881,47.91,47.91,86.00,0,18,0,556.00,10/06/2009
0,64.50,881,47.83,47.83,84.00,0,18,0,553.00,11/06/2009
0,64.50,881,47.79,47.79,83.00,0,15,0,550.00,12/06/2009
0,64.50,881,47.74,47.74,82.00,0,10,0,547.00,13/06/2009
0,64.50,881,47.70,47.70,81.00,0,10,0,544.00,14/06/2009
0,64.50,881,47.66,47.66,81.00,0,10,0,541.00,15/06/2009
0,64.50,881,47.62,47.62,79.00,0,10,0,538.00,16/06/2009
0,64.50,881,47.62,47.62,79.00,0,0,0,535.00,17/06/2009
0,64.50,881,47.62,47.62,79.00,0,0,0,532.00,18/06/2009
0,64.50,881,47.62,47.62,79.00,0,0,0,529.00,19/06/2009
0,64.50,881,47.58,47.58,78.00,0,0,0,526.00,20/06/2009
0,64.50,881,47.66,47.66,80.00,23,0,32,523.00,21/06/2009
0,64.50,881,47.78,47.78,83.00,35,0,0,525.00,22/06/2009
0,64.50,881,47.87,47.87,85.00,23,0,2,525.00,23/06/2009
0,64.50,881,47.87,47.87,85.00,0,0,0,523.00,24/06/2009
0,64.50,881,47.87,47.87,85.00,0,0,0,520.00,25/06/2009
0,64.50,881,47.87,47.87,85.00,0,0,0,518.00,26/06/2009
0,64.50,881,47.83,47.83,84.00,0,0,0,517.00,27/06/2009
0,64.50,881,47.83,47.83,84.00,0,0,0,516.00,28/06/2009
0,64.50,881,47.83,47.83,84.00,0,0,0,516.00,29/06/2009
0,64.50,881,47.83,47.83,84.00,0,0,0,515.00,30/06/2009
0,64.50,881,47.78,47.78,83.00,0,0,0,514.00,01/07/2009
